"","population","racepctblack","racePctWhite","numbUrban","medIncome","NumUnderPov","NumImmig","murders","rapes","ViolentCrimesPerPop"
"1580",11257,0.24,97.49,0,24604,1022,131,0,"0","116.97"
"1581",27537,1.39,96.01,27537,32194,2261,1512,1,"14","597.51"
"1582",606900,65.84,29.6,606900,30727,96278,58887,454,"324","3048.38"
"1583",62195,2.61,85.42,62195,40936,5612,4814,7,"21","720.85"
"1584",49256,0.11,96.67,49256,28223,4631,606,0,"7","83.27"
"1585",11590,4.18,93.8,2258,65522,202,646,0,"10","444.97"
"1586",17834,0.8,98.24,17834,32436,1339,175,0,"6","186.81"
"1587",12922,24.49,73.68,0,23078,2105,276,1,"5","1502.52"
"1588",42892,0.28,94.01,42401,33273,2968,953,1,"5","90.01"
"1589",25325,20.21,75.39,25325,40776,1615,2694,0,"1","390.07"
"1590",10636,26.41,68.87,10636,36879,996,917,0,"6","458.81"
"1591",19952,5.88,90.35,18712,74124,575,2124,1,"3","96.77"
"1592",85486,3.58,78.57,85486,42894,5186,20506,3,"22","440.66"
"1593",23748,0.18,98.8,17680,40982,1004,292,0,NA,NA
"1594",26623,44.33,54.5,26623,19099,6387,374,12,"36","3540.57"
"1595",38145,2.25,93.08,38145,35974,2713,2910,4,"13","408.34"
"1596",15195,12.49,86.65,0,26674,1616,196,2,"6","568.5"
"1597",10883,2.21,91.69,10883,65976,168,1035,0,"0","78.88"
"1598",33284,1.3,96.06,33284,43490,1846,5562,2,"2","740.32"
"1599",10742,18.26,73.47,10742,40327,869,787,0,"12","669.13"
"1600",46209,3.01,79.75,46209,29044,11222,6434,1,"14","138.1"
"1601",18196,0.41,97.15,18220,89395,346,1986,0,"1","27.07"
"1602",13983,30.68,68.8,0,13804,4746,41,1,"7","1029.02"
"1603",61945,23.65,23.96,61945,25961,13291,27216,22,"33","2956.98"
"1604",102724,18.77,62.14,102724,29737,16370,17278,8,"35","1625.6"
"1605",11514,44.23,54.82,0,20185,2437,73,1,"6","1514.12"
"1606",394017,67.07,31.05,394017,22275,102364,13354,203,"492","4026.59"
"1607",38975,0.33,97.15,38640,40404,2031,576,0,NA,NA
"1608",29188,1.59,90.32,28614,41081,1799,1182,0,"5","242.12"
"1609",12454,21.1,74.35,11226,39618,578,675,0,"3","439.32"
"1610",99922,4.07,87.55,99922,22647,16430,20865,3,"59","1432.64"
"1611",10793,5.74,92.63,0,38725,504,223,1,"1","243.53"
"1612",133179,7.3,64.62,133179,35788,17853,30327,19,"66","1160.86"
"1613",90533,2.56,85.18,89480,38124,8701,6372,0,"27","223.64"
"1614",26727,2.24,93.83,26727,31649,1975,6505,2,"2","285.93"
"1615",19959,4.44,88.35,0,24472,2818,703,2,"31","476.86"
"1616",53884,4.18,89.39,53884,34344,4029,7316,2,"12","887.01"
"1617",98784,8.97,89.13,98773,26473,10203,8077,3,"70","1155.27"
"1618",16029,29.47,69.3,0,20565,2934,336,3,"9","800.14"
"1619",34256,3.33,88.58,0,30366,3728,741,1,"13","499.32"
"1620",24137,10.18,87.91,23137,38250,1234,573,2,"0","383.23"
"1621",35976,3.27,95.79,31562,22649,1629,3677,2,"5","89.07"
"1622",10923,0.58,97.57,10923,44358,192,471,0,"1","83.09"
"1623",117810,0.4,96.3,117810,46470,4153,11649,0,NA,NA
"1624",31092,0.46,97.98,31092,39925,1000,1896,0,NA,NA
"1625",15568,0.53,98.59,15568,45538,392,247,0,"0","107.37"
"1626",107786,1.51,91.18,107786,25236,14300,6022,7,"67","332.86"
"1627",24730,0.21,98.63,0,20927,3292,619,0,"5","113.34"
"1628",223019,24.51,73.76,223019,22279,44544,6811,19,"204",NA
"1629",61444,4.71,90.44,61444,31954,5391,7391,0,"6","487.27"
"1630",81245,8.06,83.06,81245,28553,12756,11237,8,"19","1764.17"
"1631",17076,2.66,93.63,13468,69917,497,1126,0,"0","39.54"
"1632",93086,6.46,86.61,93086,45516,2720,11371,3,"15","408.3"
"1633",61815,6.27,69.77,61815,32711,5862,11741,4,"28","1707.41"
"1634",14629,0.1,97.86,14629,50095,265,1164,1,"1","106.6"
"1635",21877,0.17,79.44,21877,17645,7628,4354,2,"2","487.18"
"1636",30987,1.99,91.15,30987,48758,814,2855,0,NA,NA
"1637",30462,34.3,62.84,30462,36090,3286,4542,1,NA,NA
"1638",17038,11.4,83.6,17038,50448,535,1374,1,"15","297.32"
"1639",11492,24.67,66.79,0,19836,776,351,0,"3","131.14"
"1640",12520,24.53,74.92,0,19950,2436,81,1,"4","759.91"
"1641",28974,1.08,92.21,28974,67389,747,3699,0,"0","13.32"
"1642",32315,1.43,93,32354,36626,2502,1261,0,"23","231.23"
"1643",44685,0.91,91.53,44685,39975,3000,2886,1,"12","540.49"
"1644",59177,0.69,58.78,59177,34383,6785,17336,8,"18","1348.6"
"1645",17392,2.4,95.94,16944,38432,680,1546,0,"2","86.15"
"1646",19631,3.21,95.49,16909,42016,1160,632,0,"3","70.12"
"1647",19279,2.95,88.86,19279,29426,1492,1223,1,"5","280.63"
"1648",23799,51.17,48.29,0,19030,6584,132,1,"15","449.67"
"1649",15472,4.4,90.03,15472,25149,1899,460,0,"9","386.63"
"1650",64989,3.7,90.11,64972,42948,3663,7604,0,"29","978.02"
"1651",12481,0.43,98.53,0,36121,635,313,0,"2","63.43"
"1652",15223,1.01,90.52,15223,46352,643,1993,1,"7","434.14"
"1653",30872,22.47,73.53,0,15917,8363,1189,2,"13","689.27"
"1654",66270,9.53,81.96,66270,23156,12273,4722,5,"41","694.91"
"1655",13280,2.58,79.88,0,23483,2020,160,0,"5","210.67"
"1656",89699,5.97,75.39,89783,24346,17205,6783,9,"39","798.57"
"1657",11472,16.72,68.7,0,21160,2435,332,3,"5","736.96"
"1658",110658,1.4,82.99,110658,46539,8559,22278,3,"30","473.71"
"1659",22676,5.17,93.97,0,15732,6201,172,1,"30","662.2"
"1660",14698,0.33,96.88,14698,28687,1323,359,2,"3","463.84"
"1661",10704,0.74,98.63,0,30650,546,101,0,"2","507.39"
"1662",36048,1.98,83.64,36048,42489,2059,4494,0,"17","391.99"
"1663",19800,5.44,93.56,0,19775,2924,199,2,"8","582.45"
"1664",10069,0.34,95.51,0,24325,1618,479,0,"8","298.97"
"1665",10904,20.13,78.34,10904,28993,1292,344,0,"2","517.6"
"1666",31954,2.93,86.62,31954,34727,1881,4700,0,"12","874.44"
"1667",13739,59.87,39.16,0,22176,2644,205,1,"7","1790.5"
"1668",13243,15.02,79.03,13243,32633,1492,923,0,"5","651.61"
"1669",99581,11.86,74.07,99581,35039,10285,11944,17,NA,NA
"1670",23674,1.01,97.99,23674,22191,3099,273,0,"16","489.45"
"1671",57407,4.07,93.41,57407,38859,3834,6773,0,"8","778.93"
"1672",13088,3.53,95.57,13088,48125,646,585,0,"1","282.67"
"1673",29281,4.63,57.62,0,21401,7762,6391,3,"23","1230.71"
"1674",18046,0.14,98.65,0,22378,2693,403,0,NA,NA
"1675",14265,1.34,97.1,2371,43861,718,535,0,"0","186.22"
"1676",28335,0.98,95.69,28335,36855,1706,933,1,NA,NA
"1677",12518,0.24,98.98,3970,40718,326,228,0,"3","110.86"
"1678",101409,5.87,78.59,101409,46193,5516,11305,4,"31","340.63"
"1679",19033,0.7,97.58,19033,33791,1336,324,0,NA,NA
"1680",21385,9.01,90.36,0,19749,4148,129,2,"13","384.56"
"1681",22097,3.27,86.84,0,24788,4053,572,0,NA,NA
"1682",89286,0.55,97.55,89286,34909,9604,14699,1,NA,NA
"1683",11949,0.47,99.01,0,20411,2154,118,0,"5","109.9"
"1684",13899,0.17,98.32,13899,36644,733,870,0,NA,NA
"1685",14870,1.32,97.73,14986,36979,796,474,0,"4","208.02"
"1686",10019,53.49,45.97,0,17682,2679,69,0,"11","1522.7"
"1687",672971,24.35,72.75,664899,28513,83815,23310,125,"699","1681.08"
"1688",18899,1.01,97.15,16405,41491,486,576,0,"5","62.43"
"1689",11657,0.1,99.05,0,29042,873,166,0,"0","30.44"
"1690",13683,0.57,97.48,13683,55050,344,307,1,"7","323.35"
"1691",20337,5.64,59.89,19935,17897,6570,4438,4,"24","881.06"
"1692",92311,7.7,39.45,92315,41533,6560,41771,7,"14","579.84"
"1693",41194,3.43,89.45,41194,27101,5461,3145,1,"38","1700.7"
"1694",14757,1.39,64.47,0,21198,3503,2909,1,"4","1339.48"
"1695",22792,0.78,96.87,17129,51692,608,1410,0,"7","165.71"
"1696",15280,13.28,86.41,15280,29080,1053,66,0,"3","527.37"
"1697",30897,3,83.04,30897,46587,1335,3660,2,"2","261.47"
"1698",30685,24.37,75.19,0,27871,3777,158,3,"6","300"
"1699",10428,3.34,90.96,0,20277,1882,102,0,"6","234.68"
"1700",19025,5.82,84.31,19025,40268,1586,2495,0,"14","462.84"
"1701",10809,5.39,67.49,0,17811,3522,339,0,"2","706.19"
"1702",21283,12.88,75.89,0,27236,3605,958,1,"25","1202.68"
"1703",10701,3.88,94.36,10701,23534,1125,64,0,"8","519.3"
"1704",17215,0.46,99.03,0,25322,2072,275,0,"5","253.7"
"1705",35406,0.44,97.88,34716,59285,544,1881,0,"2","41.65"
"1706",12818,92.19,7.26,12818,8866,7370,57,5,NA,NA
"1707",13220,34.46,64.94,0,21920,2627,71,1,"6","686.71"
"1708",33694,6.81,90.05,33694,21522,7286,922,2,NA,NA
"1709",63126,1.18,89.76,63126,45739,4284,8003,5,"22","541.12"
"1710",61842,0.38,90.3,61842,35479,4693,6736,3,"20","611.64"
"1711",21761,10.65,83.43,0,24517,3122,1166,0,"10","595.42"
"1712",35573,15.67,81.81,35573,25859,5970,836,0,"11","343.81"
"1713",25968,11.65,87.43,0,25670,3246,264,3,"17","648.57"
"1714",37391,5.28,91.32,37391,29354,4338,1654,3,"37","543.6"
"1715",53672,5.66,63.66,53672,60651,1860,13805,2,"5","470.21"
"1716",10903,0.17,96.99,0,31193,973,222,1,"6","272.91"
"1717",228537,29.69,48.25,228537,29054,42539,56326,20,"100","2017.65"
"1718",25178,1,97.13,0,27325,2279,394,1,"0","399.17"
"1719",19208,3.14,95.48,19208,25223,2512,240,0,"19","604.73"
"1720",22242,13.43,85.03,22242,37080,2034,930,0,"10","870.26"
"1721",27610,13.4,74.46,0,23634,5021,2809,3,"30","1404.47"
"1722",49676,0.21,94.41,49676,27647,4511,2463,1,"11","145.74"
"1723",84298,18.45,76.37,84298,26540,13136,3180,8,"18","811.92"
"1724",156983,19.15,68.56,156983,25656,30241,11562,20,"120",NA
"1725",66462,1.05,92.6,66462,25828,9343,2543,6,"62","631.89"
"1726",46109,17.13,72.81,46109,23194,8544,1299,5,"73","1164.57"
"1727",12197,3.11,91.15,11877,56543,153,712,0,"1","56.43"
"1728",15571,0.3,98.16,0,22146,1684,203,0,"8","129.56"
"1729",14510,2.52,96.09,13366,52212,275,597,0,"2","291.41"
"1730",14637,0.5,98.15,11878,45405,647,485,0,"4","199"
"1731",20121,92.8,6.39,20121,9805,8352,272,12,NA,NA
"1732",53223,0.61,92.02,53223,42176,1145,7209,0,NA,NA
"1733",13603,4.8,94.68,0,25258,1698,67,0,"3","471.89"
"1734",149377,28.11,69.61,149377,27239,24793,25963,31,"76","1421.42"
"1735",10283,17.65,80.52,0,22092,1739,222,0,"6","460.5"
"1736",11818,1.96,95.53,11818,53396,255,593,0,"1","39.71"
"1737",19536,21.21,73.17,19536,35425,2247,2223,1,"5","761.6"
"1738",19772,19.74,73.88,0,25197,2578,1410,2,"16","369.08"
"1739",12635,1.23,97.26,6323,50275,437,640,0,"2","208.06"
"1740",10555,3.69,88.51,10331,31768,1196,456,0,"2","278.38"
"1741",27195,1.64,90.68,27195,34726,1438,993,1,"11","330.1"
"1742",28695,1.96,88.49,28695,30512,2621,3048,1,"15","367.02"
"1743",21564,0.64,98.23,21564,41095,874,548,0,"1","248.69"
"1744",128713,4.14,88.48,128679,53905,4279,9648,2,"32","303.7"
"1745",40052,1.51,92.76,40052,38437,2220,2837,1,"13","221.18"
"1746",37684,2.84,93.48,37005,36289,2071,1433,0,NA,NA
"1747",10404,29.58,66.8,10404,31741,1534,2380,0,"3","1759"
"1748",26478,2.25,88.1,0,21301,4550,1694,0,"40","903.3"
"1749",53170,1.14,90.19,53170,46508,1732,8630,0,NA,NA
"1750",17406,9.34,82.13,17406,28734,2338,876,1,"19","2008.28"
"1751",36365,4.43,94.82,36408,22750,6479,503,2,"5","570.65"
"1752",27817,17.23,79.02,24434,50228,660,2677,1,"2","82.59"
"1753",21531,0.72,98.29,0,48986,783,522,0,"1","179.06"
"1754",32387,28.49,68.81,32387,25029,5061,1198,3,"16","1440.54"
"1755",20183,7.85,63.76,0,25773,4304,1943,1,"6","1199.22"
"1756",52303,1.6,86.34,52303,48219,2236,6060,0,"13","270.09"
"1757",40079,1.82,89.47,40079,19005,11877,2710,1,"33","449.15"
"1758",21211,0.37,98.68,0,50987,621,901,1,"1","115.14"
"1759",48997,49.59,49.62,49165,24055,8804,379,14,"25","1275.11"
"1760",11305,26.32,73.22,0,16853,3604,66,2,"4","1204.92"
"1761",29764,18.93,79.72,0,22532,4524,381,3,"29","290.39"
"1762",53008,4.89,91.94,53008,20891,10291,3151,3,"18","284.04"
"1763",23622,2.5,97,23622,21904,4211,146,0,"7","514.54"
"1764",21976,0.86,95.09,21976,50684,568,1583,0,"0","69.59"
"1765",52267,16.27,77.07,52267,27042,5807,1248,1,"36","513"
"1766",25312,39.97,59.43,25338,20478,5533,243,2,"29","816.58"
"1767",23644,7.45,92.17,23644,26867,2356,258,2,"2","469.8"
"1768",28134,8.95,90.29,28134,14839,7501,390,0,"19","694.37"
"1769",14256,7.05,87.15,0,20364,2989,598,1,"5","277.22"
"1770",17710,0.4,95.31,0,24685,2395,728,2,"14","239.32"
"1771",164730,2.68,80.56,164730,31701,20930,20951,12,"80","813.57"
"1772",15535,14.88,84.64,15545,24966,1626,120,0,"11","632.63"
"1773",10988,0.14,99.53,10791,25344,936,148,0,"2","178.97"
"1774",59070,29.05,61.48,58295,20825,13891,4555,24,"56","1756.74"
"1775",34081,7.65,88.71,33024,31394,3359,1493,0,NA,NA
"1776",28061,0.42,83.69,28061,86674,397,4478,0,"4","173.3"
"1777",16960,0.16,98.49,16960,36693,630,831,0,NA,NA
"1778",11005,1.39,95.12,11005,33120,726,884,0,"0","313.48"
"1779",71479,8.91,78.84,71479,40679,3872,5576,1,"20","433.92"
"1780",47198,2.45,89.88,0,24636,8893,4392,1,"16","91.93"
"1781",10129,1.32,88.01,10129,18627,1718,809,0,"7","602.73"
"1782",19848,0.55,98.01,1760,56115,583,840,0,"1","44.79"
"1783",25549,0.55,98.37,25549,41919,995,1218,0,"2","491.54"
"1784",111183,21.89,69.07,111183,41472,7732,17998,9,"33","659.56"
"1785",11163,19.44,79.4,11163,27065,1024,147,0,"7","1292.78"
"1786",16202,12.26,85.3,0,39887,975,856,1,"8","150.18"
"1787",23260,5.38,90.53,23299,48121,588,746,0,"8","349.87"
"1788",27099,1.76,92.73,27099,43172,1365,2848,1,"3","279.55"
"1789",11820,0.34,94.54,11820,23887,2334,362,0,"30","739.25"
"1790",12652,0.16,80.6,12751,16922,4962,2313,1,"7","284.75"
"1791",121697,8.52,88.25,121697,27352,13264,21657,9,"42","822.7"
"1792",369879,25.78,72.13,369879,20747,75172,16946,80,"226","1262.47"
"1793",25651,1.14,97.54,25651,43888,684,3166,0,"3","210.28"
"1794",18624,0.91,97.86,18624,31270,1634,338,0,"5","464.08"
"1795",14451,0.51,99.02,14451,34183,947,267,0,"3","42.54"
"1796",71742,1.4,92.76,71742,39905,3327,13659,0,"8","205.68"
"1797",45608,1.85,96.6,0,39886,2534,1345,1,"14","896.83"
"1798",87758,0.98,93.3,87758,26826,13910,3896,1,"68","383.57"
"1799",18045,0.23,98.28,14590,37082,859,942,0,"8","75.22"
"1800",51638,0.62,35.44,51638,29770,10149,24987,8,"10","1262.31"
"1801",16234,0.5,95.98,0,23579,2640,842,1,"5","144.9"
"1802",10084,20.39,76.19,10084,41670,1061,2416,0,"2","1425.33"
"1803",26326,12.86,83.17,26326,27708,2685,4372,2,"27","1607.89"
"1804",17753,2.15,97.31,0,19343,3466,75,0,"6","121.81"
"1805",21700,6.71,64.19,0,21433,4705,1485,4,"4","567.16"
"1806",15743,0.13,98.7,0,29116,1265,486,1,"62","627.91"
"1807",22095,0.67,98.04,17302,50679,509,762,0,"2","69.34"
"1808",21080,52.54,46.2,21080,22709,3576,425,6,"19","2586.29"
"1809",12069,2.78,96.27,0,19017,3188,1413,0,"1","235.59"
"1810",53540,16.54,80.74,53333,25306,9643,1205,8,NA,NA
"1811",21435,4.59,85.69,21435,26875,3733,962,1,"5","180.13"
"1812",72411,28.48,69.97,72411,29683,11295,10268,7,"54","2682.28"
"1813",11622,0.17,98.67,3244,41338,310,170,0,"0","16.92"
"1814",16392,0.23,97.86,8287,60566,183,523,0,"1","94.15"
"1815",15745,88.99,9.51,15745,27893,1615,381,3,"9","929.91"
"1816",19220,1.83,84.86,0,28860,2651,985,2,"5","350.93"
"1817",69961,1.66,91.73,69961,28415,8217,4458,4,"116","530.22"
"1818",53310,1,89.44,53310,33951,3402,5191,0,"17","316.1"
"1819",11199,5.76,93.12,0,25300,1584,142,1,"9","421.76"
"1820",14732,10.98,88.46,14732,39261,818,164,1,"3","137.94"
"1821",11677,0,99.43,0,24868,1221,46,0,"1","216.87"
"1822",10539,0.54,97.23,10539,48864,218,836,0,"0","54.25"
"1823",157615,5.99,82.71,157615,24915,26058,6497,11,"89","671.46"
"1824",18867,1.42,95.82,18867,30565,1111,827,1,"18","309.84"
"1825",40213,8.72,58.22,40213,28838,6194,6801,6,"15","1095.4"
"1826",43063,1.57,96.52,43126,46756,1476,1552,0,"5","106.23"
"1827",11290,15.89,83.31,0,38017,790,142,0,"0","123.33"
"1828",25905,1.48,97.11,23989,42026,1111,824,0,NA,NA
"1829",25083,1.42,95.27,23649,69904,451,1454,1,"0","23.52"
"1830",143050,1.5,67.32,143050,39882,14652,43608,13,"33","616.67"
"1831",32509,1.6,92.63,31979,63533,520,3387,0,"0","88.7"
"1832",22580,1.18,38.97,22580,32128,3930,10024,3,"7","1129.23"
"1833",28703,3.16,92.98,28683,51762,1270,2131,1,"2","58.23"
"1834",25945,10.48,88.94,25945,22085,4326,118,1,"20","1292.18"
"1835",23304,12.06,86.84,0,21040,4201,388,0,"25","1013.71"
"1836",29151,0.84,95.04,24155,61070,854,2062,0,"9","103.65"
"1837",210943,9.63,57.54,210943,26876,43990,47721,45,"157","1564.23"
"1838",13020,0.25,99.12,0,37245,470,289,0,"2","91.37"
"1839",25084,1.39,95.76,25084,28964,2649,1671,1,NA,NA
"1840",12133,0.22,97.96,0,30907,698,275,0,"3","125.67"
"1841",10066,30.76,66.29,0,20078,2143,215,1,NA,NA
"1842",17779,3.66,94.66,17779,38619,513,282,1,"6","786.35"
"1843",26455,0.48,95.25,0,22517,3354,892,1,"14","438.76"
"1844",22762,2.35,24.26,0,21054,5346,9075,4,"14","747.58"
"1845",16901,17.99,80.98,0,25823,2349,223,2,"2","556.88"
"1846",19513,0.73,96.89,19513,39995,426,534,0,"6","128.51"
"1847",21101,0.53,98.03,21101,26728,1591,398,1,"3","284.54"
"1848",100850,0.26,98.04,100850,48645,2578,6880,1,NA,NA
"1849",27025,1.43,88.19,0,21812,4856,1506,4,"25","1089.42"
"1850",108635,1.46,85.15,108635,32895,12016,18657,8,"26","624.28"
"1851",12123,0.5,98.01,12123,35862,633,922,2,"2","620.31"
"1852",14378,0.61,92.71,0,34796,1184,882,0,"5","696.31"
"1853",14116,1.54,96.24,14116,34417,875,1003,1,"1","161.4"
"1854",12778,1.31,94.6,12778,32014,983,660,0,"7","618.06"
"1855",25098,0.98,93.7,25098,32834,1198,2459,1,"3","243.44"
"1856",44350,7.95,89.42,43137,24234,4840,1996,0,"9","140.42"
"1857",18296,22.25,76.07,0,19110,3780,348,3,"13","1199.16"
"1858",266406,2.54,71.44,266406,39620,27933,75734,33,"70",NA
"1859",83816,13.15,77.73,83816,58947,3341,15176,0,"2","233.77"
"1860",22776,3.2,89.46,0,46007,775,1198,1,"4","66.52"
"1861",47669,10.69,48.15,47669,29015,8279,17901,13,"20","1964.89"
"1862",20210,6.65,92.61,0,18370,4241,349,0,"1","521.89"
"1863",14745,2.01,69.7,0,21120,4032,1224,1,"2","455.99"
"1864",46070,0.72,97.19,46070,48936,1464,1711,1,NA,NA
"1865",19380,3.86,94.87,19308,38410,1008,496,1,"2","142.71"
"1866",20125,2,95.41,0,28035,2092,1738,0,"15","816.99"
"1867",19926,0.72,97.01,19926,42658,677,1093,0,"1","24.29"
"1868",14979,1.61,94.27,14930,21105,2695,313,0,"2","105.23"
"1869",20612,3.75,95.26,0,25026,2884,199,0,"26","210.81"
"1870",22477,0.74,97.12,22477,39378,1601,285,0,NA,NA
"1871",10063,0.78,98.37,0,46426,317,407,1,"0","87.96"
"1872",41100,0.67,91.56,41100,46374,2852,4994,3,"10","315.14"
"1873",38091,2.67,92.96,38091,32645,4324,3390,1,"14","230.76"
"1874",126481,1.04,93.15,126481,34054,9348,5143,6,"31","493.93"
"1875",358548,27.39,65.64,358548,16925,109594,214128,127,"204","3829.21"
"1876",26716,3.07,92.84,23575,58028,692,2475,0,"2","89.44"
"1877",14985,0.82,97.15,0,35545,1945,497,0,"4","428.64"
"1878",16127,40.2,58.27,0,23153,2642,84,3,"12","900.31"
"1879",18170,17.51,66.29,0,25452,4009,861,2,"5","592.36"
"1880",16192,0.54,97.08,16192,33253,1081,213,0,"11","133.38"
"1881",11038,39.8,57.15,11038,24887,2005,315,2,"6","1054.23"
"1882",15648,4.47,93.33,15107,35550,803,503,0,"1","232.83"
"1883",11997,13.95,83.5,10940,41129,749,436,0,"4","450.75"
"1884",384736,2.98,78.24,384736,27555,52903,21310,50,"259","1595.37"
"1885",22965,0.81,97.24,22965,44688,1033,1625,0,"1","343.74"
"1886",25355,1.34,96.16,0,38180,1119,2467,0,"2","15.14"
"1887",15197,1.22,91.62,0,18551,3903,703,0,"8","399.28"
"1888",53762,8.58,43.92,53762,46988,3461,17393,1,"21","551.55"
"1889",22122,39.13,59.4,21582,25369,4500,353,3,"17","2728.14"
"1890",42762,11.1,85.43,42762,37644,2745,3219,3,"5","220.58"
"1891",16366,0.89,94.27,16371,71996,169,796,0,"2","64.07"
"1892",48478,3.6,85.09,48478,50475,1013,8097,3,"11","148.57"
"1893",41659,1.89,76.19,41659,79797,1303,9680,1,"4","324.61"
"1894",11727,3.33,95.17,11727,21397,1152,1121,0,"2","1305.64"
"1895",13902,0.26,98.43,0,25532,1794,505,0,"27","286.49"
"1896",46380,2.26,92.27,46380,21552,7612,2212,3,"43","865.28"
"1897",46567,65.65,26.5,46567,38463,5604,7011,9,"28","1576.9"
"1898",15337,0.73,98.37,15337,25053,1556,484,0,"12","981.19"
"1899",15489,0.42,98.39,1020,43500,729,552,0,"2","541.89"
"1900",28540,16.84,72.98,28540,26336,3702,1889,8,"11","710.78"
"1901",31100,0.62,71.93,31100,38789,1693,7473,0,"7","542.71"
"1902",11077,12.24,87.1,11077,40633,804,125,1,"1","214.53"
"1903",18372,14.03,83.65,18372,16751,5161,3886,5,NA,NA
"1904",10888,1.35,94.37,5098,67833,183,931,0,"2","76.9"
"1905",11818,0.63,97.19,9236,42477,1236,521,0,"9","108.87"
"1906",13367,0.55,98.83,10969,41372,385,561,0,"3","276.81"
"1907",13055,1.68,95.17,13055,47643,377,1201,0,"0","141.44"
"1908",10823,0.13,99.38,10823,27698,619,204,0,"1","237.1"
"1909",36176,29.45,60.6,36176,51984,1224,3460,2,"10","223.06"
"1910",37861,4.32,68.6,37861,50471,1893,7947,0,"12","809.72"
"1911",13645,4.05,94.94,13645,27366,1560,132,1,"2","208.13"
"1912",117229,3.43,71.63,117229,46403,5461,26394,3,"21","249.62"
"1913",42045,23.79,74.89,42045,21766,8116,1138,4,"53","1622.96"
"1914",17905,3.58,90.63,16594,56468,597,1996,0,"1","80.24"
"1915",130069,0.76,96.02,125638,39037,7583,8174,3,"29","251.6"
"1916",12844,0.26,97.86,12844,54935,175,808,0,"0","112.75"
"1917",89443,9.14,79.81,89443,31544,12774,5666,6,"83","457.27"
"1918",24559,6.47,85.13,24559,51679,850,2301,2,"6","269.6"
"1919",12084,0.59,98.3,12084,46875,337,185,0,"4","81.34"
"1920",30705,1.38,65.51,0,17394,11644,6516,0,"0","302.47"
"1921",12105,0.83,95.23,12071,33524,881,346,0,"3","173.4"
"1922",13443,0.29,95.4,0,23415,2243,71,0,"5","93.16"
"1923",21325,0.32,98.31,0,25790,2612,1047,0,"12","161.73"
"1924",16117,1.38,91.58,16117,33385,1001,1668,2,"3","554.08"
"1925",28743,5.34,78.37,0,14816,8769,1336,2,"19","461.98"
"1926",15607,2.69,92.89,0,38108,1133,569,1,"2","659.78"
"1927",20779,0.99,97.31,35,60830,498,1139,2,"0","28.45"
"1928",18168,16.97,72.96,0,24244,3227,448,4,"5","661.06"
"1929",13899,0.22,92.58,13806,28642,1604,378,0,"9","692.02"
"1930",36326,2.65,89.22,36326,36097,3031,3146,1,"12","957.64"
"1931",19373,1.56,93.69,19362,51524,498,1038,2,NA,NA
"1932",33102,1.37,92.35,33102,30007,3498,1639,1,"24","447.63"
"1933",46521,4.64,88.62,45399,36006,2782,2210,1,"32","293.63"
"1934",44683,0.66,95.35,44683,21932,7270,1195,2,"20","515.95"
"1935",14842,5.17,86.79,0,25953,2436,858,0,"4","278.88"
"1936",31846,0.24,98.58,31846,38717,1355,1117,0,NA,NA
"1937",17541,1.27,96.04,14935,53761,464,1496,0,"0","95.47"
"1938",48761,16.48,82.4,48796,30005,6078,509,8,"27","521.87"
"1939",17363,43.56,55.6,0,19894,3926,309,1,"16","2210.88"
"1940",159789,24.42,72.64,158829,32295,18093,6216,18,"82","1343.3"
"1941",66467,12.14,86.63,66467,23578,11067,625,9,"50","661.25"
"1942",14439,5.9,92.95,0,16961,2150,279,0,"6","333.19"
"1943",59646,9.5,87.42,59646,25893,7475,3767,9,"28","1461.01"
"1944",15561,0.54,98.25,15561,36901,578,201,0,"0","339.84"
"1945",31099,0.73,55.14,31099,27980,4658,10919,1,"12","1513.08"
"1946",37757,0.3,97.8,0,26826,3489,565,0,"10","398.42"
"1947",54516,1.97,92.46,54544,68654,974,6650,0,NA,NA
"1948",13326,0.86,84.65,13326,68742,435,3239,0,"0","44.92"
"1949",19483,41.49,55.61,15811,47853,781,2640,0,"4","446.04"
"1950",14280,34.84,64.8,0,13863,5186,90,2,"13","1059.43"
"1951",10023,6.52,85.19,10023,35856,580,572,0,"2","259.79"
"1952",286215,7.16,85.63,285211,28539,30995,13495,19,"265","510.78"
"1953",11069,0.79,97.02,11069,31769,1025,435,2,"1","635.43"
"1954",52456,6.28,82.96,52456,14481,15648,4787,0,"19","219.36"
"1955",12557,0.31,98.06,12190,58559,284,960,0,"2","69.58"
"1956",23648,1.21,96.68,23654,53768,335,1019,1,NA,NA
"1957",20268,17.95,75.74,0,24553,1850,683,0,"1","255.89"
"1958",15675,4.08,84.07,0,26111,2306,850,0,"3","243.47"
"1959",11339,0.39,98.11,0,34235,771,154,0,NA,NA
"1960",15403,0.34,99.27,15403,25927,1601,241,0,"4","148.02"
"1961",12180,39.3,56.88,12180,18956,3245,269,1,NA,NA
"1962",57546,0.58,98.4,57546,27027,5958,839,0,"43","303.26"
"1963",35943,0.97,96.59,35943,42679,1822,2183,0,"6","246.09"
"1964",26314,1.71,77.95,26314,30876,4007,3276,0,"9","611.64"
"1965",257453,4.8,76.14,257453,25773,50525,13549,34,"194","792.93"
"1966",12174,0.37,96.65,12174,118456,182,707,0,NA,NA
"1967",17930,2.07,95.9,16540,44167,583,943,1,"4","336.13"
